# anc1_x,anc1_y,anc2_x,anc2_y,anc3_x,anc3_y,anc4_x,anc4_y,anc1_RSS,anc2_RSS,anc3_RSS,anc4_RSS,anc1_AoA,anc2_AoA,anc3_AoA,anc4_AoA,anc1_ToA,anc2_ToA,anc3_ToA,anc4_ToA,sensor_x,sensor_y
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,9.156520717445738589e-01,9.162799425201252346e-01,9.598897340127885425e-01,6.320474240801968735e-01,5.813862477993875233e-01,7.295877308657833238e-01,6.456703570420548877e-01,9.559227988444842783e-01,5.138913396638732367e-01,5.400360247212910858e-01,7.470307880037723169e-01,2.307757629392785323e-02,9.000000000000000222e-01,9.000000000000000222e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,8.735981170376970750e-01,8.900349750945530936e-01,7.346582727769183085e-01,9.333799139550319479e-01,2.615154278484910222e-01,9.686039637794063850e-01,6.791249249804321986e-01,1.771844064995464485e-01,3.397508697858358517e-01,3.882487035502946160e-01,9.290236739513098307e-02,6.539088818194505048e-01,2.999999999999999889e-01,1.400000000000000133e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,8.190499308980285775e-01,9.512884607613811827e-01,9.210911450626967367e-01,9.332440185095020047e-01,8.841431886807036289e-01,8.691187319182022142e-01,8.292626865386195645e-01,1.720821780140763951e-02,2.011441257007666739e-01,7.960426167224357030e-01,5.903362979359000340e-01,6.367929107711759462e-01,0.000000000000000000e+00,8.599999999999999867e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,8.907380942334516272e-01,8.875068069556473205e-01,9.283079822015579685e-01,8.096822557548081223e-01,5.223834611420090646e-01,7.754907130645836144e-01,6.539667200490083543e-01,1.407164477467386654e-01,3.844973017128880954e-01,4.177865264301722781e-01,5.726473422616240594e-01,1.719134980607062713e-01,7.800000000000000266e-01,6.999999999999999556e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,8.734452965171440875e-01,8.876054739997739640e-01,9.173800368874688305e-01,8.291367353096898984e-01,4.965464154556130660e-01,7.998643776257501337e-01,6.589034613874995561e-01,1.478248505599470131e-01,3.288765874691300106e-01,4.042835307451675408e-01,5.331558463667597225e-01,2.279038966375964148e-01,6.999999999999999556e-01,6.500000000000000222e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,8.523956463606874312e-01,8.613989762572628051e-01,8.669793476193514703e-01,8.920012295301902316e-01,4.146438332553085693e-01,8.848570887947138086e-01,6.634733857616580410e-01,1.236842353810803652e-01,2.694389359243884452e-01,3.099041839572160284e-01,3.375092669568272030e-01,4.150789503621468146e-01,5.500000000000000444e-01,4.000000000000000222e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,9.153755087454916728e-01,9.162450298119536596e-01,9.510469529601763838e-01,6.344784905879510273e-01,5.701875893565647724e-01,7.323771446130143969e-01,6.387325132805523609e-01,8.630122177611775358e-01,5.233839845624485010e-01,5.478036354771499417e-01,7.632131260123052874e-01,3.260954034728979350e-02,9.200000000000000400e-01,9.200000000000000400e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,8.778783903064121263e-01,8.616635941547421407e-01,9.204476707645702360e-01,8.400095837183794156e-01,5.197024641613766649e-01,8.268386182662582629e-01,6.544503966427299702e-01,1.531635863813358978e-01,3.692701636846115187e-01,2.971116548598334850e-01,4.856428422606313688e-01,2.400317752190077036e-01,7.700000000000000178e-01,5.500000000000000444e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,9.275153228020062146e-01,8.144247591938220676e-01,9.184250013354966491e-01,8.759694949265354191e-01,4.655081507628976989e-01,7.037967466402028638e-01,5.706297448546554518e-01,2.579849132462478378e-01,5.690811531554205160e-01,1.747370544899930489e-01,5.558917269807045480e-01,3.600597222639961292e-01,9.899999999999999911e-01,3.599999999999999867e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,9.231577798477640373e-01,7.120701866177889805e-01,9.049085580728561951e-01,9.115187765567802636e-01,4.112622866340478467e-01,6.033157367006929395e-01,5.528569510031148271e-01,2.665623284463360387e-01,5.930591253311414679e-01,6.478990198826135860e-02,5.164364529497752487e-01,4.794973978284230998e-01,9.699999999999999734e-01,1.700000000000000122e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,8.952761214872300144e-01,8.741812767452511457e-01,7.810741178181217492e-01,9.336040635211332317e-01,2.859395904355840345e-01,9.774573461926387985e-01,5.623837068097174985e-01,1.620680294473364202e-01,3.836308253174878780e-01,3.234373402141935694e-01,1.168115857694915771e-01,6.221474272877186573e-01,4.199999999999999845e-01,1.000000000000000056e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,8.337240440237617678e-01,9.300297355643953878e-01,8.221680522518761691e-01,9.361091275363817577e-01,2.408322468451898068e-01,9.646881487616089101e-01,8.404727189451789426e-01,4.778810618692672096e-02,2.157311083713941979e-01,5.270613637801263573e-01,2.286630027045053193e-01,6.755133766431685727e-01,1.499999999999999944e-01,3.099999999999999978e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,8.095205926854086576e-01,9.152408180312573416e-01,8.376769955737130013e-01,9.293402339208186591e-01,2.118531016678918133e-01,9.490282425505249808e-01,7.932745036039831055e-01,1.165739298976329053e-01,1.803713779235190939e-01,5.120624762653165352e-01,2.375422741022271411e-01,6.208876469996066350e-01,1.900000000000000022e-01,3.699999999999999956e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,6.841397261383708184e-01,9.149017828750721781e-01,8.808553509079357635e-01,9.023598178183669383e-01,4.449914358214073773e-01,9.019675855212689886e-01,7.167402452657553047e-01,7.008933029033101447e-02,4.070721422943473361e-02,5.111276639573212321e-01,3.914503573769881895e-01,4.816924859802034220e-01,2.800000000000000266e-01,5.999999999999999778e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,8.735016995904464343e-01,9.071330832797783739e-01,9.198361982790770330e-01,8.275359120700833682e-01,5.350108152370666170e-01,8.256240804561892910e-01,6.285909608795521297e-01,2.716199574616934981e-02,3.114956678221774689e-01,5.124104033673529957e-01,6.023150949093889484e-01,2.085002389147717072e-01,6.400000000000000133e-01,8.000000000000000444e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,9.000851500963648055e-01,8.449539010867905819e-01,9.175097535515697178e-01,8.584998101756491362e-01,4.485345857383442048e-01,7.919486843260418185e-01,6.034270338157903257e-01,2.598238795297550530e-01,4.573046548476758510e-01,2.335585381294081053e-01,5.214898484959434866e-01,2.676508679251717315e-01,8.800000000000000044e-01,4.699999999999999734e-01
2.099999999999999922e-01,6.300000000000000044e-01,9.000000000000000222e-01,1.100000000000000006e-01,2.500000000000000000e-01,2.000000000000000042e-02,9.399999999999999467e-01,8.800000000000000044e-01,7.717605765943360563e-01,9.038224611023032429e-01,8.507420860926111494e-01,9.251100672520353729e-01,2.920474897792342261e-01,8.988169746993611708e-01,7.688864629416705121e-01,8.355538565382009120e-02,1.197190155300175279e-01,4.796295463464911313e-01,2.923892784107864351e-01,5.135244750618894738e-01,2.600000000000000089e-01,4.500000000000000111e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,9.066130448853714219e-01,8.037917709289231771e-01,8.909496530850005147e-01,8.795764138486873440e-01,4.240527691369476715e-01,8.199789693406743796e-01,5.289930808676538421e-01,6.448988403289628302e-01,4.832108185950967361e-01,1.549566356281869839e-01,4.382628976754450734e-01,3.727092730652677433e-01,8.499999999999999778e-01,5.899999999999999689e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,8.398834949287968810e-01,8.999272871308018340e-01,8.556121737407367256e-01,9.200600491735380082e-01,5.494768778130260101e-01,8.708870245706077373e-01,5.945637771536421701e-01,7.722299385943840466e-01,2.565742141817694000e-01,4.142112057089591404e-01,2.610931560766393544e-01,4.805596285350925978e-01,5.500000000000000444e-01,8.699999999999999956e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,9.049604803633534145e-01,8.851826918285824464e-01,8.641309632614974090e-01,7.112104959398547477e-01,2.659991630184689870e-01,4.246635065394236547e-02,3.442782763100809551e-01,8.836028268897411220e-01,4.411618886603050349e-01,3.824896122183665259e-01,3.208862684822139100e-01,5.886128311578582573e-02,4.199999999999999845e-01,2.099999999999999922e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,8.853584482331021688e-01,9.196217384938301098e-01,8.410479487491591133e-01,8.415546333134851231e-01,1.885997432133761642e-01,9.965535058693250070e-01,2.230117983595598652e-01,9.472091889286156086e-01,3.532821749614693529e-01,5.416401117510597496e-01,2.646974185706572613e-01,2.440301185072298595e-01,1.499999999999999944e-01,2.700000000000000178e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,9.231939342784259983e-01,7.609474312326083290e-01,9.064251744309942405e-01,8.720578716278911680e-01,4.224154342964035469e-01,8.318983329731503007e-01,4.820579752296298981e-01,6.628259933042385255e-01,5.021426673661645301e-01,1.071120045614839811e-01,4.693230744049937120e-01,3.613602235963739862e-01,8.900000000000000133e-01,5.200000000000000178e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,9.221488147123989565e-01,8.876547042405955601e-01,8.940595196885474660e-01,7.474969699782459953e-01,3.318619986237931196e-01,7.825564613150011450e-02,2.965751789386007475e-01,1.080427631842209441e-01,5.586068783482451838e-01,4.264009401552924516e-01,4.376994386483917254e-01,8.015535431217782336e-02,4.099999999999999756e-01,4.000000000000000083e-02
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,9.238354198572132914e-01,8.500742111541941259e-01,9.043961631912393884e-01,7.132281706523742049e-01,3.474234079302820355e-01,5.956248538441507451e-02,3.323137302087469380e-01,4.550892457965934890e-01,5.459125434824225742e-01,3.088407041519742879e-01,4.380649376837572051e-01,6.280156204067882664e-02,5.899999999999999689e-01,1.300000000000000044e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,9.285564777645528567e-01,7.722332930458187805e-01,9.158328536990829605e-01,8.928908420117578348e-01,4.392150125991358678e-01,7.512182029889421520e-01,4.953287478559620371e-01,6.062386639383096076e-01,5.455593213151516130e-01,1.149036441392233543e-01,5.035390546019606894e-01,4.288739551062991096e-01,9.799999999999999822e-01,5.600000000000000533e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,9.032587257586629503e-01,8.711857350142151457e-01,9.018983655025408774e-01,9.169882169726660814e-01,4.858269054617828653e-01,8.271219283836745984e-01,5.540410834168809640e-01,7.070143980185549237e-01,4.493355157141346590e-01,3.105247493123954317e-01,4.525689195639108209e-01,5.360295764773886917e-01,8.499999999999999778e-01,8.599999999999999867e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,8.920794941550680424e-01,8.211995309059584303e-01,8.773872828642316213e-01,8.734271124422158250e-01,4.453662394877783148e-01,8.720208957042645537e-01,4.628772752771140309e-01,6.326141668404965390e-01,4.328323147225768830e-01,1.825932793476782168e-01,3.443618295832739373e-01,3.406600173989804414e-01,7.700000000000000178e-01,5.899999999999999689e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,8.918894799663225070e-01,9.163184738279978037e-01,8.443709425533157953e-01,8.082413258442144866e-01,2.729697765625050954e-01,9.840403711811818166e-02,2.671747558720146687e-01,9.255409656984708855e-01,3.939271930547374456e-01,4.917138888068865454e-01,2.533682174812211252e-01,1.909477408352600603e-01,2.300000000000000100e-01,2.500000000000000000e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,8.997738258380189036e-01,8.537063910500243269e-01,8.750979055230230230e-01,7.540047332308695838e-01,3.186929119937952359e-01,3.996606211122042535e-02,3.572581246982938219e-01,6.038300096604951595e-01,4.509993576447373642e-01,2.546754950350009206e-01,3.247878882832811454e-01,1.059279398382524384e-01,5.699999999999999512e-01,2.800000000000000266e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,8.588205441989809064e-01,8.734719754518247559e-01,8.238350761708769232e-01,8.781734603310015208e-01,4.266782100630069907e-01,9.221190387995988891e-01,4.890576026839705270e-01,7.219090604273413758e-01,2.739039731174101044e-01,3.431061371443881458e-01,2.211904161456054729e-01,3.448727710418512116e-01,5.600000000000000533e-01,6.700000000000000400e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,7.274628058927971042e-01,9.184774602787109110e-01,7.818928994005390765e-01,9.062118016015247024e-01,5.533510570653374927e-01,9.400756315440045308e-01,7.219104146985894088e-01,7.304528424259996155e-01,6.650086666904679589e-02,5.597868458941461789e-01,1.521796639298865494e-01,4.847241383372840606e-01,2.899999999999999800e-01,8.499999999999999778e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,7.516518133882569286e-01,9.428404793997827715e-01,7.495712165590089349e-01,9.053761860801402550e-01,1.644044573958612643e-01,9.731501648300157070e-01,8.984268893763583952e-01,8.697898503163519202e-01,9.323397867110577719e-02,6.340391404799521347e-01,9.471623171247334216e-02,4.616175930478358391e-01,8.999999999999999667e-02,7.199999999999999734e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,9.057004847431135985e-01,7.666028986076126595e-01,8.976738194258360171e-01,8.614689149318309758e-01,4.155408599350692289e-01,9.095303476269793741e-01,4.354005678462235518e-01,6.305493950174642093e-01,5.041313979794902478e-01,9.151967777835966211e-02,4.071173622027714489e-01,2.752925536659860395e-01,8.199999999999999512e-01,4.500000000000000111e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,9.159692145364982663e-01,7.245488954010389504e-01,8.987308264233639932e-01,8.682857997287523055e-01,4.312636997914406911e-01,8.926937710285446359e-01,3.936936406018791690e-01,6.245165488881784244e-01,5.276894035370578440e-01,8.154177098884300701e-02,4.479682865867066766e-01,3.170553806652942064e-01,8.599999999999999867e-01,4.199999999999999845e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,8.259502444722348624e-01,8.955532664713184987e-01,8.091482392069432317e-01,8.892432381872806824e-01,4.267322784374356637e-01,8.900438160905435048e-01,5.414746811155218831e-01,7.254233901049634836e-01,2.060141290788947699e-01,4.202849480182114794e-01,1.886926098409455466e-01,3.818448426920879046e-01,4.699999999999999734e-01,7.199999999999999734e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,9.025407684651116647e-01,9.274324572358104701e-01,8.761089344712135185e-01,8.418038427951621827e-01,2.564054502852455286e-01,2.218503186051697801e-02,2.120370004860717417e-01,1.439076872606269257e-02,4.744759568863123889e-01,5.849458766200582582e-01,3.482993359168227165e-01,2.372640634786229441e-01,1.400000000000000133e-01,1.199999999999999956e-01
1.799999999999999933e-01,8.299999999999999600e-01,9.599999999999999645e-01,3.699999999999999956e-01,2.200000000000000011e-01,6.400000000000000133e-01,4.899999999999999911e-01,1.499999999999999944e-01,9.124860563625414311e-01,8.708383408267661441e-01,9.159195516960583205e-01,9.203804618361931533e-01,4.887261075195680760e-01,7.702651472165947810e-01,5.196463072464745370e-01,6.557465341717210183e-01,4.966640337411430961e-01,3.228626498870286743e-01,5.122818540550264643e-01,5.517316729067501813e-01,9.200000000000000400e-01,8.499999999999999778e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,8.772216562391005334e-01,8.993745581842477188e-01,8.238100402957307944e-01,8.216649915430215279e-01,6.878972215485097408e-01,6.803041519150220262e-01,6.139051851041723573e-01,4.307364023796180774e-01,3.999497110776382147e-01,4.254508447362635448e-01,2.199640925342250253e-01,1.910819838328622622e-01,6.199999999999999956e-01,6.099999999999999867e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,9.139646049717895515e-01,9.137869457995225764e-01,8.915988677619587355e-01,9.038913847221824449e-01,6.057598726086566021e-01,6.235950719557994404e-01,5.108097849935173684e-01,4.631926754841655391e-01,5.209707722554512976e-01,5.137024201930170397e-01,3.972092172725850134e-01,4.663323027524922670e-01,9.799999999999999822e-01,5.100000000000000089e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,7.683301441451707570e-01,8.274384884645900051e-01,8.265640184269513746e-01,8.756655427372141975e-01,9.515183201670736057e-01,9.035585948123724398e-01,6.806298537813057492e-02,1.895554003733702642e-01,1.190144013563731312e-01,1.956724865229210741e-01,2.362831543393723033e-01,3.543862674276430091e-01,1.100000000000000006e-01,2.200000000000000011e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,8.402515068672927745e-01,8.439734048979603553e-01,7.885612907053357601e-01,8.657065876587685116e-01,5.828377871011904965e-01,6.523181554635543167e-01,4.748573148258110055e-01,3.706520246249803141e-01,2.591349406248684706e-01,2.653959212722952765e-01,1.489888216459388515e-01,3.194140444053681360e-01,6.099999999999999867e-01,3.300000000000000155e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,8.725125973088606601e-01,8.774764928324524371e-01,8.119728877013365764e-01,8.620368069284271018e-01,6.135232071919131114e-01,6.455876584696654819e-01,5.534445182488938464e-01,3.947667917733369558e-01,3.620475350547001647e-01,3.600527732231086353e-01,1.960403017847855145e-01,2.833483832427773352e-01,6.800000000000000488e-01,4.600000000000000200e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,8.043491106824035564e-01,8.349324826394444177e-01,6.806577305823274804e-01,8.245132523238317690e-01,7.276542323117006772e-01,7.924722958866614597e-01,9.660943149123872864e-01,2.432069688432668686e-01,1.643809716832367041e-01,2.473455027242768556e-01,3.878086882847984335e-02,2.133513721167831778e-01,3.300000000000000155e-01,3.900000000000000133e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,7.358171083022055914e-01,6.428706881686800934e-01,8.275587477011169257e-01,8.943744762187832986e-01,3.777460701137356769e-01,7.006342211501807027e-01,2.516133088255896877e-01,2.537994826471113297e-01,8.313379527537137492e-02,2.403893537061053270e-02,1.935384255160074174e-01,4.173606338370574043e-01,3.699999999999999956e-01,8.000000000000000167e-02
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,9.042436052576431349e-01,9.272394070102815133e-01,8.914666987476925764e-01,8.258866153599121462e-01,7.531883957825578069e-01,7.887693426594337698e-01,8.839630888725571456e-01,8.580029867147759282e-01,5.117607790809990398e-01,5.984021026380412778e-01,4.009841925705187049e-01,2.121178443489452337e-01,1.100000000000000006e-01,9.100000000000000311e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,7.889315539729075955e-01,8.160404474474336478e-01,6.444653941384358431e-01,8.409068688981058415e-01,6.343912618362682609e-01,7.339994361443828996e-01,2.927204624661596810e-01,2.959464463514471233e-01,1.571278020397914033e-01,1.997187633391570849e-01,2.239448471175095254e-02,2.377910849920635838e-01,4.099999999999999756e-01,3.300000000000000155e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,8.513034153033949281e-01,8.786199685496030032e-01,7.850528821321421935e-01,7.373324764542861232e-01,7.508336926569085801e-01,7.528992573548498601e-01,8.076443991557841207e-01,2.843206508588815851e-01,2.735663409941697655e-01,3.548688929533142522e-01,1.285874282312426120e-01,8.250653013097197785e-02,3.300000000000000155e-01,5.699999999999999512e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,8.082389423479278134e-01,8.486188400571139656e-01,7.369759739715262548e-01,8.081247436614373836e-01,7.207388448378855283e-01,7.892376445093463033e-01,9.188713488644337790e-01,2.665307597523078886e-01,1.890247755980396793e-01,2.748480756447456708e-01,8.866998081397180209e-02,1.771438973385441040e-01,2.899999999999999800e-01,4.400000000000000022e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,9.002967915035198221e-01,9.131181833954095106e-01,8.629686339037430098e-01,7.844014415679283481e-01,7.883884819534701105e-01,7.763556194458091086e-01,8.486643926678033578e-01,9.475619765728349186e-01,4.065209348953626178e-01,5.041722198193888671e-01,3.100233093788624661e-01,1.437083390092830371e-01,1.300000000000000044e-01,7.600000000000000089e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,9.121544903176627139e-01,9.297656422799656095e-01,8.708743646836589747e-01,8.354826929671719249e-01,6.956513719732618783e-01,7.074539528024711421e-01,6.951557392171668903e-01,6.323388878673866786e-01,5.334111774996350697e-01,5.982811120392210746e-01,3.620945462409072002e-01,2.343499194752945436e-01,5.899999999999999689e-01,8.699999999999999956e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,8.711947096177774519e-01,8.822745753077420039e-01,8.118931957532002919e-01,8.208872683497042688e-01,6.212566342579343148e-01,6.704799966640979658e-01,6.361544521819837428e-01,4.147012527852548258e-01,3.550075808630109853e-01,3.651810647902125617e-01,1.766857823606658717e-01,1.921544480962635304e-01,5.899999999999999689e-01,5.600000000000000533e-01
2.700000000000000178e-01,1.600000000000000033e-01,3.499999999999999778e-01,4.000000000000000083e-02,4.000000000000000222e-01,3.800000000000000044e-01,3.200000000000000067e-01,6.999999999999999556e-01,8.535814176176123036e-01,8.535464940376743526e-01,8.274487952610484198e-01,8.889367621963368826e-01,4.927679733025742692e-01,6.455170767984899083e-01,4.383048071756953656e-01,3.739336182487973392e-01,2.855743321184934791e-01,2.932831709496954153e-01,2.144255028235908522e-01,3.926735898975970418e-01,6.899999999999999467e-01,2.500000000000000000e-01
